Date,Open,High,Low,Close,Adj Close,Volume
2008-04-01,0.509500,0.526500,0.440250,0.513750,0.471225,16624308000
2008-05-01,0.520000,0.632750,0.517500,0.617500,0.566388,20393652000
2008-06-01,0.617500,0.633750,0.464750,0.468000,0.429262,17163856000
2008-07-01,0.462500,0.469500,0.267500,0.286000,0.262327,22761908000
2008-08-01,0.278500,0.353000,0.263750,0.316000,0.289844,18645488000
2008-09-01,0.321250,0.324000,0.220000,0.267750,0.245587,19722456000
2008-10-01,0.263750,0.268500,0.149250,0.219000,0.200873,20444772000
2008-11-01,0.223750,0.227750,0.143750,0.186750,0.171292,12201968000
2008-12-01,0.179250,0.236250,0.168500,0.201750,0.185050,11678692000
2009-01-01,0.201750,0.235750,0.177000,0.198750,0.182299,15267320000
2009-02-01,0.195750,0.249250,0.180250,0.207000,0.189866,16303064000
2009-03-01,0.202000,0.296250,0.186750,0.246500,0.226096,22188612000
2009-04-01,0.243500,0.302000,0.234250,0.287000,0.263244,17628704000
2009-05-01,0.286250,0.309750,0.208250,0.260750,0.239167,21404532000
2009-06-01,0.263750,0.305000,0.252250,0.282250,0.258887,14679120000
2009-07-01,0.284000,0.330250,0.242750,0.323250,0.296494,15994748000
2009-08-01,0.331000,0.375750,0.318000,0.363000,0.332953,13226924000
2009-09-01,0.362750,0.414500,0.348750,0.375750,0.344648,12076336000
2009-10-01,0.374500,0.374500,0.297500,0.299000,0.274251,15518708000
2009-11-01,0.298500,0.347750,0.289000,0.326500,0.299474,12858216000
2009-12-01,0.328250,0.473750,0.326500,0.467000,0.428345,16371668000
2010-01-01,0.462750,0.474000,0.378750,0.384750,0.352903,12898492000
2010-02-01,0.386250,0.447500,0.383000,0.405000,0.371477,12861324000
2010-03-01,0.405250,0.458500,0.402000,0.435000,0.398994,11747816000
2010-04-01,0.437000,0.453250,0.392500,0.392750,0.360241,17109980000
2010-05-01,0.394750,0.397000,0.296250,0.328500,0.301309,20772720000
2010-06-01,0.324000,0.327750,0.255250,0.255250,0.234122,13692592000
2010-07-01,0.256000,0.287000,0.223000,0.229750,0.210733,19236568000
2010-08-01,0.233750,0.256250,0.216250,0.233250,0.213943,19412856000
2010-09-01,0.236750,0.309000,0.233500,0.292000,0.267830,17533164000
2010-10-01,0.296250,0.306000,0.259500,0.300500,0.275627,15803184000
2010-11-01,0.302500,0.346000,0.298500,0.340250,0.312086,14539300000
2010-12-01,0.347000,0.385500,0.346500,0.385000,0.353132,11204136000
2011-01-01,0.388000,0.626250,0.385500,0.598000,0.548502,32736884000
2011-02-01,0.603250,0.654250,0.544500,0.566500,0.519609,24025764000
2011-03-01,0.567500,0.574750,0.425250,0.461500,0.423300,27597580000
2011-04-01,0.467500,0.511000,0.420750,0.500000,0.458614,15322072000
2011-05-01,0.510500,0.513000,0.428000,0.501000,0.459531,17162516000
2011-06-01,0.498750,0.499500,0.371500,0.398500,0.365515,15953784000
2011-07-01,0.398500,0.407000,0.339750,0.345750,0.317131,14551656000
2011-08-01,0.353750,0.384500,0.291250,0.332750,0.305207,22571904000
2011-09-01,0.337250,0.402500,0.309500,0.312750,0.286863,20084740000
2011-10-01,0.308750,0.397250,0.286750,0.370000,0.339374,14851364000
2011-11-01,0.356500,0.391750,0.337500,0.390750,0.358407,16166032000
2011-12-01,0.387500,0.401250,0.327750,0.346500,0.317819,9742340000
2012-01-01,0.357500,0.381000,0.337500,0.369250,0.338686,11596668000
2012-02-01,0.373500,0.422500,0.368250,0.378750,0.347400,13078296000
2012-03-01,0.380250,0.390000,0.356000,0.385000,0.353132,10325244000
2012-04-01,0.384000,0.387250,0.318750,0.325000,0.298099,9550924000
2012-05-01,0.323250,0.342000,0.295750,0.310750,0.285028,11370012000
2012-06-01,0.304250,0.346250,0.290750,0.345500,0.316902,11529368000
2012-07-01,0.347250,0.347500,0.304000,0.338500,0.310481,8499872000
2012-08-01,0.340500,0.380500,0.327500,0.350750,0.321717,9917124000
2012-09-01,0.345000,0.352250,0.323750,0.333500,0.305895,8749448000
2012-10-01,0.335000,0.345000,0.295750,0.299500,0.274709,8135772000
2012-11-01,0.301000,0.327000,0.278750,0.299250,0.274480,9985612000
2012-12-01,0.303000,0.320250,0.292500,0.306500,0.282944,8037340000
2013-01-01,0.314000,0.329750,0.297750,0.306500,0.282944,9181612000
2013-02-01,0.309000,0.321250,0.301250,0.316500,0.292175,9901680000
2013-03-01,0.314250,0.325000,0.308000,0.320750,0.297915,6613708000
2013-04-01,0.320000,0.344250,0.301000,0.344250,0.319742,9386076000
2013-05-01,0.344250,0.374500,0.338000,0.361750,0.335996,8291540000
2013-06-01,0.362250,0.387000,0.345750,0.351000,0.327668,9295708000
2013-07-01,0.353500,0.369500,0.349000,0.361000,0.337003,5229992000
2013-08-01,0.362250,0.385000,0.327750,0.368750,0.344238,7857064000
2013-09-01,0.369750,0.402500,0.366750,0.389000,0.364973,4819932000
2013-10-01,0.389500,0.400250,0.375000,0.379750,0.356294,5772612000
2013-11-01,0.381750,0.408000,0.363000,0.390000,0.365911,6629476000
2013-12-01,0.388500,0.402500,0.372500,0.400500,0.377797,6167976000
2014-01-01,0.398000,0.411000,0.383250,0.392500,0.370251,5421052000
2014-02-01,0.395250,0.476250,0.383000,0.459500,0.433453,7722568000
2014-03-01,0.449250,0.474250,0.439000,0.447750,0.424276,7217988000
2014-04-01,0.462000,0.486500,0.447000,0.461750,0.437542,6937008000
2014-05-01,0.468750,0.478250,0.442750,0.475000,0.450097,5612600000
2014-06-01,0.476500,0.493250,0.455750,0.463500,0.441223,5277132000
2014-07-01,0.463000,0.490000,0.435500,0.437500,0.416473,6269036000
2014-08-01,0.437500,0.487250,0.433500,0.486250,0.462880,6079852000
2014-09-01,0.487500,0.503750,0.455500,0.461250,0.441024,5512388000
2014-10-01,0.462000,0.488750,0.419250,0.488500,0.467079,6607212000
2014-11-01,0.499750,0.527250,0.484500,0.524250,0.501261,4643096000
2014-12-01,0.522000,0.531250,0.477500,0.501250,0.481298,4257004000
2015-01-01,0.503250,0.518750,0.477000,0.480000,0.460894,4140352000
2015-02-01,0.483000,0.562500,0.473500,0.551500,0.529548,4193540000
2015-03-01,0.550000,0.590250,0.511500,0.523250,0.504357,7310444000
2015-04-01,0.525250,0.571000,0.516250,0.555000,0.534960,5673652000
2015-05-01,0.559500,0.572000,0.509500,0.553250,0.533274,7081336000
2015-06-01,0.556750,0.565000,0.499250,0.502750,0.486840,7333832000
2015-07-01,0.515250,0.522500,0.477250,0.498750,0.482966,5480404000
2015-08-01,0.502750,0.598750,0.496250,0.562000,0.544215,9469492000
2015-09-01,0.545750,0.617000,0.535000,0.616250,0.599259,6480208000
2015-10-01,0.616250,0.719500,0.586750,0.709250,0.689695,8052316000
2015-11-01,0.711500,0.798500,0.690750,0.793000,0.771136,7344816000
2015-12-01,0.800000,0.848500,0.799250,0.824000,0.804323,5627172000
2016-01-01,0.807250,0.836000,0.661250,0.732250,0.714764,8138980000
2016-02-01,0.731500,0.803000,0.618750,0.784000,0.765279,9000048000
2016-03-01,0.786000,0.906250,0.776000,0.890750,0.872647,6577904000
2016-04-01,0.885250,0.936500,0.865750,0.888250,0.870198,6734252000
2016-05-01,0.896750,1.170500,0.860000,1.168000,1.144263,10367836000
2016-06-01,1.162500,1.213500,1.114250,1.175250,1.154356,8197900000
2016-07-01,1.168750,1.431250,1.150750,1.427500,1.402121,7210052000
2016-08-01,1.433500,1.587500,1.387500,1.533500,1.506236,9305120000
2016-09-01,1.534750,1.729750,1.433000,1.713000,1.685645,8665252000
2016-10-01,1.713000,1.823750,1.592500,1.779000,1.750592,6551568000
2016-11-01,1.785500,2.381250,1.664500,2.305000,2.268192,12767464000
2016-12-01,2.302500,2.998250,2.119250,2.668500,2.629818,18082228000
2017-01-01,2.610000,2.797250,2.477750,2.729500,2.689934,13396840000
2017-02-01,2.764500,3.023000,2.392500,2.537000,2.500224,14206788000
2017-03-01,2.594750,2.750000,2.379250,2.723250,2.687161,14288960000
2017-04-01,2.723750,2.741250,2.387250,2.607500,2.572946,9572572000
2017-05-01,2.618500,3.675000,2.557750,3.608750,3.560927,19209444000
2017-06-01,3.624750,4.212500,3.552750,3.614000,3.569863,23445520000
2017-07-01,3.626250,4.248250,3.464500,4.062750,4.013133,15491016000
2017-08-01,4.053250,4.364000,3.822750,4.236000,4.184266,14728216000
2017-09-01,4.248750,4.780000,4.067750,4.469250,4.418555,14447336000
2017-10-01,4.520000,5.197250,4.425000,5.170250,5.111604,11422664000
2017-11-01,5.233750,5.466750,4.780750,5.017750,4.960833,11830896000
2017-12-01,4.982750,5.007500,4.514500,4.837500,4.785951,10112216000
2018-01-01,4.894500,6.231750,4.862500,6.145000,6.079518,11456216000
2018-02-01,5.963000,6.299250,5.100000,6.050000,5.985529,14915528000
2018-03-01,6.047750,6.362500,5.425000,5.789750,5.731614,14118440000
2018-04-01,5.718500,5.981250,5.257500,5.622500,5.566042,11144008000
2018-05-01,5.614250,6.512500,5.555000,6.304750,6.241442,11978240000
2018-06-01,6.350000,6.730000,5.875250,5.922500,5.866656,8785540000
2018-07-01,5.852250,6.415000,5.831500,6.121500,6.063780,6321876000
2018-08-01,6.153250,7.043000,5.968000,7.017000,6.950835,10917836000
2018-09-01,7.003750,7.130500,6.467000,7.025500,6.963062,6340200000
2018-10-01,7.104000,7.319000,4.400250,5.270750,5.223908,12977976000
2018-11-01,5.307500,5.550000,3.332750,4.085750,4.049438,16162340000
2018-12-01,4.315000,4.367000,3.111500,3.337500,3.311149,12451408000
2019-01-01,3.266000,4.022000,3.192250,3.593750,3.565376,16870992000
2019-02-01,3.612500,4.132000,3.564500,3.856500,3.826051,11445728000
2019-03-01,3.906750,4.625000,3.620000,4.489000,4.458145,12068540000
2019-04-01,4.581500,4.836750,4.332500,4.525000,4.493899,9437780000
2019-05-01,4.577750,4.621750,3.384750,3.386500,3.363224,11180752000
2019-06-01,3.397750,4.134250,3.315000,4.105750,4.082183,8233340000
2019-07-01,4.314250,4.472250,3.875000,4.218000,4.193791,8415984000
2019-08-01,4.228500,4.336250,3.684750,4.187750,4.163714,9450328000
2019-09-01,4.114500,4.710000,4.081250,4.351750,4.331055,6347768000
2019-10-01,4.375000,5.222500,4.253250,5.025500,5.001602,7696172000
2019-11-01,4.990000,5.535250,4.964750,5.418500,5.392733,7321800000
2019-12-01,5.411500,6.045250,5.009250,5.882500,5.858846,6543532000
2020-01-01,5.968750,6.487500,5.781750,5.910750,5.886983,6125412000
2020-02-01,5.892500,7.908000,5.886250,6.751750,6.724601,11848652000
2020-03-01,6.922500,7.122250,4.517000,6.590000,6.567428,15773952000
2020-04-01,6.391250,7.605000,5.959750,7.307000,7.281972,11278304000
2020-05-01,7.108750,9.181750,7.021000,8.875500,8.845099,12548876000
2020-06-01,8.833250,9.642500,8.658000,9.497750,9.465219,9719464000
2020-07-01,9.520750,10.792250,9.413000,10.614750,10.583220,8094452000
2020-08-01,10.732500,13.575000,10.715250,13.374500,13.334774,9672544000
2020-09-01,13.480000,14.726750,11.704250,13.530500,13.490309,15856552000
2020-10-01,13.758000,14.348500,12.300000,12.534000,12.500508,8022356000
2020-11-01,12.657750,14.691500,12.395000,13.401500,13.365689,7594820000
2020-12-01,13.492250,13.731250,12.763250,13.055000,13.020115,5120996000
2021-01-01,13.104250,13.999250,12.586000,12.989750,12.958866,6154172000
2021-02-01,13.053250,15.372500,12.902750,13.714500,13.681895,6680324000
2021-03-01,13.875000,13.925000,11.566500,13.348250,13.316514,7648656000
2021-04-01,13.572250,16.214251,13.511250,15.009500,14.978983,6718796000
2021-05-01,15.125000,16.277500,13.459000,16.244499,16.211475,7054380000
2021-06-01,16.270000,20.162500,15.903250,20.002501,19.961832,10273292000
2021-07-01,20.125000,20.875000,17.865499,19.499001,19.463818,7823077000
2021-08-01,19.700001,23.042999,18.761999,22.385000,22.344608,6416386000
2021-09-01,22.485001,22.986000,20.466999,20.716000,20.682266,4998986000
2021-10-01,20.750000,25.709000,19.555000,25.566999,25.525366,4971078000
2021-11-01,25.649000,34.646999,25.226999,32.675999,32.622791,10811170000
2021-12-01,33.219002,33.289001,27.145000,29.410999,29.363108,11058505000
2022-01-01,29.815001,30.711000,20.888000,24.486000,24.449120,10682164000
2022-02-01,25.104000,26.924999,20.889999,24.385000,24.348272,10644270000
2022-03-01,24.291000,28.945999,20.650000,27.285999,27.244902,11644599000
2022-04-01,27.375000,27.558001,18.290001,18.547001,18.522223,11114390000
2022-05-01,18.541000,20.400000,15.567000,18.672001,18.647053,13833021000
2022-06-01,18.724001,19.618999,14.862000,15.159000,15.138749,10554791000
2022-07-01,14.899000,18.243999,14.055000,18.163000,18.142567,10564476000
2022-08-01,18.181999,19.274000,14.959000,15.094000,15.077020,12069648000
2022-09-01,14.209000,14.547000,11.946000,12.139000,12.125343,13130578000
2022-10-01,12.347000,13.850000,10.813000,13.497000,13.485824,12549277000
2022-11-01,13.811000,16.997999,12.956000,16.923000,16.908985,10600603000
2022-12-01,16.999001,18.790001,13.884000,14.614000,14.605634,8946152000
2023-01-01,14.851000,20.628000,14.034000,19.537001,19.525818,9454960000
2023-02-01,19.691000,23.888000,19.611000,23.216000,23.202709,10393479000
2023-03-01,23.191999,27.834000,22.297001,27.777000,27.761097,11263731000
2023-04-01,27.509001,28.110001,26.219999,27.749001,27.737825,7436450000
2023-05-01,27.840000,41.938000,27.240000,37.834000,37.818764,11697819000
2023-06-01,38.488998,43.990002,37.355999,42.301998,42.284962,10527050000
2023-07-01,42.516998,48.088001,41.346001,46.729000,46.715012,8706845000
2023-08-01,46.459999,50.265999,40.311001,49.355000,49.340225,13632152000
2023-09-01,49.762001,49.799999,40.980000,43.499001,43.485981,8579273000
2023-10-01,44.029999,47.609001,39.230000,40.779999,40.771152,10141101000
2023-11-01,40.883999,50.548000,40.868999,46.770000,46.759853,9144618000
2023-12-01,46.525002,50.432999,45.009998,49.521999,49.511257,7411887000
2024-01-01,49.243999,63.493000,47.320000,61.527000,61.519058,9706237000
2024-02-01,62.099998,82.393997,61.650002,79.112000,79.101791,11077899000
2024-03-01,80.000000,97.400002,79.434998,90.356003,90.344337,12149218000
2024-04-01,90.299004,92.224998,75.606003,86.402000,86.394905,10074181000
2024-05-01,85.077003,115.819000,81.254997,109.633003,109.624001,9647971000
2024-06-01,113.621002,140.759995,112.002998,123.540001,123.529854,7442539100
2024-07-01,123.470001,136.149994,102.540001,117.019997,117.019997,6405438600
2024-08-01,117.529999,120.160004,90.690002,100.449997,100.449997,1555229000
2024-08-06,103.832497,107.709999,100.550003,104.250000,104.250000,386027827
